sov_line_id,project_id,project_name,line_number,description,scheduled_value,budgeted_labor,budgeted_material,total_budget,actual_labor_cost,actual_hours,actual_material_cost,total_actual_cost,total_billed,pct_complete,approved_co_value,pending_cos,realized_margin_pct,labor_variance_pct,material_variance_pct
PRJ-2021-300-SOV-01,PRJ-2021-300,Minneapolis Senior Living - HVAC Upgrade,1,General Conditions & Project Management,848400,517700,364700,882400,192764.3900000004,2202.0,0.0,192764.3900000004,848400,100.0,772100.0,0,77.28,-62.77,-100.0
PRJ-2019-149-SOV-01,PRJ-2019-149,Boston Data Center - Precision Cooling Systems,1,General Conditions & Project Management,1815700,1021700,791000,1812700,412594.3599999999,4818.0,0.0,412594.3599999999,1815700,100.0,1340100.0,0,77.28,-59.62,-100.0
PRJ-2022-357-SOV-01,PRJ-2022-357,Chicago Corporate Campus - HVAC Systems,1,General Conditions & Project Management,952000,533100,274800,807900,215769.39000000036,2508.0,0.0,215769.39000000036,952000,100.0,393400.0,0,77.34,-59.53,-100.0
PRJ-2019-115-SOV-01,PRJ-2019-115,Phoenix Senior Living - HVAC Upgrade,1,General Conditions & Project Management,1886100,1367000,547000,1914000,427361.43999999994,4900.0,0.0,427361.43999999994,1886100,100.0,2735900.0,0,77.34,-68.74,-100.0
PRJ-2019-151-SOV-01,PRJ-2019-151,Albuquerque Surgery Center - Climate Control,1,General Conditions & Project Management,1772300,1205200,562500,1767700,401293.83000000025,4566.0,0.0,401293.83000000025,1772300,100.0,3244900.0,0,77.36,-66.7,-100.0
PRJ-2022-378-SOV-02,PRJ-2022-378,Raleigh Elementary Campus - Climate Systems,2,Submittals & Engineering,188400,122100,71800,193900,42583.44999999998,486.0,0.0,42583.44999999998,188400,100.0,49300.0,0,77.4,-65.12,-100.0
PRJ-2020-240-SOV-14,PRJ-2020-240,Atlanta Residential Tower - HVAC Systems,14,Startup & Commissioning Support,208800,152000,85900,237900,47107.80999999998,506.0,0.0,47107.80999999998,204200,97.8,1267200.0,0,77.44,-69.01,-100.0
PRJ-2022-344-SOV-01,PRJ-2022-344,Las Vegas Cloud Campus Phase 1 - Cooling,1,General Conditions & Project Management,1136300,739600,463200,1202800,256322.6200000005,2916.0,0.0,256322.6200000005,1136300,100.0,568900.0,0,77.44,-65.34,-100.0
PRJ-2018-014-SOV-15,PRJ-2018-014,Indianapolis Cloud Campus Phase 1 - Cooling,15,Closeout Documentation & Training,194400,138800,73500,212300,43845.27999999997,478.0,0.0,43845.27999999997,190200,97.8,871400.0,0,77.45,-68.41,-100.0
PRJ-2022-324-SOV-13,PRJ-2022-324,Houston Colocation Facility - HVAC,13,"Testing, Adjusting & Balancing (TAB)",179400,131600,0,273500,40426.09999999997,438.0,0.0,40426.09999999997,175300,97.7,735200.0,0,77.47,-69.28,
PRJ-2020-193-SOV-14,PRJ-2020-193,Boston Middle School - HVAC Systems,14,Startup & Commissioning Support,329800,180900,93500,274400,74314.68999999996,832.0,0.0,74314.68999999996,322300,97.7,4387400.0,0,77.47,-58.92,-100.0
PRJ-2022-364-SOV-01,PRJ-2022-364,Baltimore Edge Data Center - Thermal Management,1,General Conditions & Project Management,1394600,850800,477300,1328100,314128.8500000002,3562.0,0.0,314128.8500000002,1394600,100.0,672900.0,0,77.48,-63.08,-100.0
PRJ-2020-164-SOV-14,PRJ-2020-164,Richmond Cloud Campus Phase 1 - Cooling,14,Startup & Commissioning Support,162900,114900,71500,186400,36664.05999999999,408.0,0.0,36664.05999999999,159100,97.7,822900.0,0,77.49,-68.09,-100.0
PRJ-2020-219-SOV-01,PRJ-2020-219,Denver Cloud Campus Phase 1 - Cooling,1,General Conditions & Project Management,1719400,1003100,541900,1545000,385945.37000000017,4450.0,0.0,385945.37000000017,1719400,100.0,2473400.0,0,77.55,-61.52,-100.0
PRJ-2021-271-SOV-02,PRJ-2021-271,Atlanta Regional Medical Center - HVAC Upgrade,2,Submittals & Engineering,917000,522400,315100,837500,205751.78000000026,2310.0,0.0,205751.78000000026,917000,100.0,5602200.0,0,77.56,-60.61,-100.0
PRJ-2019-160-SOV-13,PRJ-2019-160,Cincinnati Apartment Complex - MEP,13,"Testing, Adjusting & Balancing (TAB)",139400,82500,0,184200,31272.369999999984,388.0,0.0,31272.369999999984,135900,97.5,1122700.0,0,77.57,-62.09,
PRJ-2021-293-SOV-14,PRJ-2021-293,Kansas City Elementary Campus - Climate Systems,14,Startup & Commissioning Support,210800,142700,59000,201700,47224.08999999996,542.0,0.0,47224.08999999996,205900,97.7,1314600.0,0,77.6,-66.91,-100.0
PRJ-2021-247-SOV-01,PRJ-2021-247,Columbus Business Center - MEP Systems,1,General Conditions & Project Management,986300,532500,325200,857700,220765.8000000001,2556.0,0.0,220765.8000000001,986300,100.0,37100.0,0,77.62,-58.54,-100.0
PRJ-2024-001-SOV-01,PRJ-2024-001,Mercy General Hospital - HVAC Modernization,1,General Conditions & Project Management,2064200,1187400,806300,1993700,461854.65000000026,5390.0,0.0,461854.65000000026,2064200,100.0,4192500.0,0,77.63,-61.1,-100.0
PRJ-2022-359-SOV-02,PRJ-2022-359,Kansas City Cloud Campus Phase 1 - Cooling,2,Submittals & Engineering,215500,148100,61500,209600,48201.67999999998,550.0,0.0,48201.67999999998,215500,100.0,632800.0,0,77.63,-67.45,-100.0
PRJ-2018-025-SOV-15,PRJ-2018-025,Portland Senior Living - HVAC Upgrade,15,Closeout Documentation & Training,240200,153600,100100,253700,53654.509999999966,604.0,0.0,53654.509999999966,234900,97.8,2203300.0,0,77.66,-65.07,-100.0
PRJ-2019-084-SOV-14,PRJ-2019-084,Sacramento Data Center - Precision Cooling Systems,14,Startup & Commissioning Support,143000,92400,58900,151300,31942.97999999999,376.0,0.0,31942.97999999999,139600,97.6,890300.0,0,77.66,-65.43,-100.0
PRJ-2018-018-SOV-14,PRJ-2018-018,Las Vegas Unified School District - HVAC Modernization,14,Startup & Commissioning Support,214900,154400,96200,250600,47955.129999999976,584.0,0.0,47955.129999999976,209700,97.6,520700.0,0,77.68,-68.94,-100.0
PRJ-2019-149-SOV-15,PRJ-2019-149,Boston Data Center - Precision Cooling Systems,15,Closeout Documentation & Training,209600,133900,67900,201800,46732.95999999998,492.0,0.0,46732.95999999998,204900,97.8,1340100.0,0,77.7,-65.1,-100.0
PRJ-2020-176-SOV-02,PRJ-2020-176,Chicago Regional Medical Center - HVAC Upgrade,2,Submittals & Engineering,661700,502500,298300,800800,147124.1600000002,1690.0,0.0,147124.1600000002,661700,100.0,205800.0,0,77.77,-70.72,-100.0
PRJ-2020-206-SOV-01,PRJ-2020-206,Pittsburgh Medical Campus - New HVAC Installation,1,General Conditions & Project Management,1618600,989200,411800,1401000,358697.8600000005,4126.0,0.0,358697.8600000005,1618600,100.0,2675400.0,0,77.84,-63.74,-100.0
PRJ-2018-080-SOV-01,PRJ-2018-080,Raleigh Senior Living - HVAC Upgrade,1,General Conditions & Project Management,1611600,1064900,529700,1594600,357140.47000000044,4154.0,0.0,357140.47000000044,1611600,100.0,3469000.0,0,77.84,-66.46,-100.0
PRJ-2022-347-SOV-01,PRJ-2022-347,Raleigh Corporate Campus - HVAC Systems,1,General Conditions & Project Management,1491200,1085400,576500,1661900,330126.36000000034,3778.0,0.0,330126.36000000034,1491200,100.0,1234000.0,0,77.86,-69.58,-100.0
PRJ-2021-257-SOV-15,PRJ-2021-257,San Antonio Office Park - Core & Shell MEP,15,Closeout Documentation & Training,353600,224600,94100,318700,78202.7,844.0,0.0,78202.7,345400,97.7,3656700.0,0,77.88,-65.18,-100.0
PRJ-2019-129-SOV-02,PRJ-2019-129,Boston Colocation Facility - HVAC,2,Submittals & Engineering,552200,317600,168200,485800,121820.16000000018,1394.0,0.0,121820.16000000018,552200,100.0,871700.0,0,77.94,-61.64,-100.0
PRJ-2019-096-SOV-02,PRJ-2019-096,Portland Regional Medical Center - HVAC Upgrade,2,Submittals & Engineering,334900,224600,107500,332100,73850.62000000001,846.0,0.0,73850.62000000001,334900,100.0,419900.0,0,77.95,-67.12,-100.0
PRJ-2020-199-SOV-02,PRJ-2020-199,Cincinnati Data Center - Precision Cooling Systems,2,Submittals & Engineering,505900,285200,191800,477000,111242.68000000008,1274.0,0.0,111242.68000000008,505900,100.0,713600.0,0,78.01,-60.99,-100.0
PRJ-2021-285-SOV-13,PRJ-2021-285,Atlanta Mixed-Income Housing - Climate Control,13,"Testing, Adjusting & Balancing (TAB)",133300,75800,0,177400,29259.699999999986,354.0,0.0,29259.699999999986,130300,97.7,678300.0,0,78.05,-61.4,
PRJ-2021-250-SOV-15,PRJ-2021-250,Sacramento Senior Living - HVAC Upgrade,15,Closeout Documentation & Training,202900,130800,64000,194800,44543.99999999998,478.0,0.0,44543.99999999998,198600,97.9,1699200.0,0,78.05,-65.94,-100.0
PRJ-2018-044-SOV-13,PRJ-2018-044,Oklahoma City Cloud Campus Phase 1 - Cooling,13,"Testing, Adjusting & Balancing (TAB)",155100,103800,0,224500,34034.69999999997,420.0,0.0,34034.69999999997,151600,97.7,702400.0,0,78.06,-67.21,
PRJ-2019-134-SOV-14,PRJ-2019-134,Minneapolis Cloud Campus Phase 1 - Cooling,14,Startup & Commissioning Support,130900,88300,43500,131800,28647.44999999999,330.0,0.0,28647.44999999999,128100,97.9,508700.0,0,78.12,-67.56,-100.0
PRJ-2022-354-SOV-15,PRJ-2022-354,Las Vegas Colocation Facility - HVAC,15,Closeout Documentation & Training,109700,67200,34500,101700,23976.229999999996,302.0,0.0,23976.229999999996,107300,97.8,851000.0,0,78.14,-64.32,-100.0
PRJ-2021-307-SOV-01,PRJ-2021-307,Columbus Mixed-Use Tower - Mechanical,1,General Conditions & Project Management,2138300,1388900,756300,2145200,467321.0200000001,5438.0,0.0,467321.0200000001,2138300,100.0,3780800.0,0,78.15,-66.35,-100.0
PRJ-2021-241-SOV-01,PRJ-2021-241,Portland Hospital - Mechanical Systems Renovation,1,General Conditions & Project Management,1770500,1202300,530500,1732800,386818.4300000001,4498.0,0.0,386818.4300000001,1770500,100.0,807200.0,0,78.15,-67.83,-100.0
PRJ-2020-170-SOV-15,PRJ-2020-170,Minneapolis Residential Tower - HVAC Systems,15,Closeout Documentation & Training,56900,32600,16700,49300,12429.580000000002,144.0,0.0,12429.580000000002,55600,97.7,119100.0,0,78.16,-61.87,-100.0
PRJ-2019-111-SOV-15,PRJ-2019-111,Louisville Surgery Center - Climate Control,15,Closeout Documentation & Training,208400,131700,72000,203700,45269.359999999964,532.0,0.0,45269.359999999964,203700,97.7,763200.0,0,78.28,-65.63,-100.0
PRJ-2018-074-SOV-13,PRJ-2018-074,Chicago Edge Data Center - Thermal Management,13,"Testing, Adjusting & Balancing (TAB)",114800,80600,0,174500,24875.489999999998,278.0,0.0,24875.489999999998,111800,97.4,399200.0,0,78.33,-69.14,
PRJ-2019-089-SOV-15,PRJ-2019-089,Tampa Cloud Campus Phase 1 - Cooling,15,Closeout Documentation & Training,170300,85500,61200,146700,36876.43999999998,420.0,0.0,36876.43999999998,166100,97.5,1775700.0,0,78.35,-56.87,-100.0
PRJ-2022-368-SOV-13,PRJ-2022-368,Tampa Elementary Campus - Climate Systems,13,"Testing, Adjusting & Balancing (TAB)",240900,155600,0,329800,52103.56999999997,584.0,0.0,52103.56999999997,235600,97.8,1183800.0,0,78.37,-66.51,
PRJ-2021-267-SOV-14,PRJ-2021-267,Raleigh Corporate Campus - HVAC Systems,14,Startup & Commissioning Support,305800,194100,106600,300700,65995.62999999996,752.0,0.0,65995.62999999996,298600,97.6,2232000.0,0,78.42,-66.0,-100.0
PRJ-2020-188-SOV-14,PRJ-2020-188,Kansas City Unified School District - HVAC Modernization,14,Startup & Commissioning Support,216800,131300,55000,186300,46779.42999999998,558.0,0.0,46779.42999999998,212000,97.8,2066200.0,0,78.42,-64.37,-100.0
PRJ-2022-333-SOV-15,PRJ-2022-333,Chicago High School - New Construction,15,Closeout Documentation & Training,257000,159200,94200,253400,55429.64999999997,620.0,0.0,55429.64999999997,251400,97.8,895000.0,0,78.43,-65.18,-100.0
PRJ-2023-391-SOV-14,PRJ-2023-391,Pittsburgh Regional Medical Center - HVAC Upgrade,14,Startup & Commissioning Support,187800,131300,76100,207400,40432.54999999998,492.0,0.0,40432.54999999998,183300,97.6,2306800.0,0,78.47,-69.21,-100.0
PRJ-2023-394-SOV-02,PRJ-2023-394,Pittsburgh Edge Data Center - Thermal Management,2,Submittals & Engineering,351300,200700,150800,351500,75348.63999999998,886.0,0.0,75348.63999999998,351300,100.0,625500.0,0,78.55,-62.46,-100.0
PRJ-2020-228-SOV-14,PRJ-2020-228,Oklahoma City Unified School District - HVAC Modernization,14,Startup & Commissioning Support,211100,147400,57500,204900,45282.47999999999,500.0,0.0,45282.47999999999,206200,97.7,453300.0,0,78.55,-69.28,-100.0
PRJ-2022-347-SOV-02,PRJ-2022-347,Raleigh Corporate Campus - HVAC Systems,2,Submittals & Engineering,629200,461200,257000,718200,134776.28000000017,1516.0,0.0,134776.28000000017,629200,100.0,1234000.0,0,78.58,-70.78,-100.0
PRJ-2020-218-SOV-14,PRJ-2020-218,Portland Middle School - HVAC Systems,14,Startup & Commissioning Support,225900,130600,72800,203400,48391.199999999975,538.0,0.0,48391.199999999975,221000,97.8,977500.0,0,78.58,-62.95,-100.0
PRJ-2022-369-SOV-01,PRJ-2022-369,Louisville Edge Data Center - Thermal Management,1,General Conditions & Project Management,1328500,895400,478500,1373900,283732.4800000003,3320.0,0.0,283732.4800000003,1328500,100.0,1141500.0,0,78.64,-68.31,-100.0
PRJ-2021-278-SOV-14,PRJ-2021-278,Boston Middle School - HVAC Systems,14,Startup & Commissioning Support,169700,106000,51900,157900,36136.459999999985,402.0,0.0,36136.459999999985,166000,97.8,743400.0,0,78.71,-65.91,-100.0
PRJ-2019-090-SOV-13,PRJ-2019-090,Tampa Senior Living - HVAC Upgrade,13,"Testing, Adjusting & Balancing (TAB)",101900,52200,0,125600,21682.159999999996,262.0,0.0,21682.159999999996,99500,97.6,521000.0,0,78.72,-58.46,
PRJ-2019-082-SOV-01,PRJ-2019-082,Raleigh Business Center - MEP Systems,1,General Conditions & Project Management,2999000,2087800,1358800,3446600,635986.6699999991,7542.0,0.0,635986.6699999991,2999000,100.0,4122500.0,0,78.79,-69.54,-100.0
PRJ-2020-175-SOV-02,PRJ-2020-175,Baltimore Senior Living - HVAC Upgrade,2,Submittals & Engineering,476200,287600,192900,480500,100986.43000000007,1166.0,0.0,100986.43000000007,476200,100.0,2693000.0,0,78.79,-64.89,-100.0
PRJ-2020-182-SOV-13,PRJ-2020-182,Houston Office Park - Core & Shell MEP,13,"Testing, Adjusting & Balancing (TAB)",166600,97100,0,221900,35302.699999999975,426.0,0.0,35302.699999999975,163100,97.9,960300.0,0,78.81,-63.64,
PRJ-2021-245-SOV-15,PRJ-2021-245,Phoenix Residential Tower - HVAC Systems,15,Closeout Documentation & Training,115100,71400,30300,101700,24379.129999999994,266.0,0.0,24379.129999999994,112100,97.4,1344600.0,0,78.82,-65.86,-100.0
PRJ-2018-070-SOV-02,PRJ-2018-070,Portland Senior Living - HVAC Upgrade,2,Submittals & Engineering,463700,330400,213400,543800,98108.50000000007,1158.0,0.0,98108.50000000007,463700,100.0,2490800.0,0,78.84,-70.31,-100.0
PRJ-2021-262-SOV-02,PRJ-2021-262,Richmond Office Park - Core & Shell MEP,2,Submittals & Engineering,464500,338400,134500,472900,98189.3700000001,1188.0,0.0,98189.3700000001,464500,100.0,2089900.0,0,78.86,-70.98,-100.0
PRJ-2021-249-SOV-02,PRJ-2021-249,Cincinnati Edge Data Center - Thermal Management,2,Submittals & Engineering,774000,512500,228200,740700,163609.2800000002,1910.0,0.0,163609.2800000002,774000,100.0,2639700.0,0,78.86,-68.08,-100.0
PRJ-2018-060-SOV-01,PRJ-2018-060,Boston Apartment Complex - MEP,1,General Conditions & Project Management,872700,586500,257800,844300,184098.99000000034,2126.0,0.0,184098.99000000034,872700,100.0,258700.0,0,78.9,-68.61,-100.0
PRJ-2021-271-SOV-01,PRJ-2021-271,Atlanta Regional Medical Center - HVAC Upgrade,1,General Conditions & Project Management,2586000,1549000,641200,2190200,544228.0400000005,6412.0,0.0,544228.0400000005,2586000,100.0,5602200.0,0,78.95,-64.87,-100.0
PRJ-2020-176-SOV-01,PRJ-2020-176,Chicago Regional Medical Center - HVAC Upgrade,1,General Conditions & Project Management,1882500,1341500,664200,2005700,395530.48000000056,4646.0,0.0,395530.48000000056,1882500,100.0,205800.0,0,78.99,-70.52,-100.0
PRJ-2019-082-SOV-02,PRJ-2019-082,Raleigh Business Center - MEP Systems,2,Submittals & Engineering,902100,518500,404300,922800,189356.19,2230.0,0.0,189356.19,902100,100.0,4122500.0,0,79.01,-63.48,-100.0
PRJ-2020-164-SOV-13,PRJ-2020-164,Richmond Cloud Campus Phase 1 - Cooling,13,"Testing, Adjusting & Balancing (TAB)",225600,140500,0,317900,47287.07999999997,546.0,0.0,47287.07999999997,220900,97.9,822900.0,0,79.04,-66.34,
PRJ-2018-063-SOV-14,PRJ-2018-063,Cincinnati High School - New Construction,14,Startup & Commissioning Support,126300,95700,34300,130000,26476.009999999995,306.0,0.0,26476.009999999995,123400,97.7,353800.0,0,79.04,-72.33,-100.0
PRJ-2018-021-SOV-01,PRJ-2018-021,San Antonio Surgery Center - Climate Control,1,General Conditions & Project Management,3297900,1966600,1136300,3102900,691037.7199999992,7992.0,0.0,691037.7199999992,3297900,100.0,5369000.0,0,79.05,-64.86,-100.0
PRJ-2019-086-SOV-02,PRJ-2019-086,Louisville Regional Medical Center - HVAC Upgrade,2,Submittals & Engineering,455300,257100,192000,449100,95383.28000000007,1178.0,0.0,95383.28000000007,455300,100.0,2154200.0,0,79.05,-62.9,-100.0
PRJ-2019-135-SOV-01,PRJ-2019-135,Minneapolis Mixed-Income Housing - Climate Control,1,General Conditions & Project Management,1332000,879000,507700,1386700,277186.8200000001,3228.0,0.0,277186.8200000001,1332000,100.0,2149700.0,0,79.19,-68.47,-100.0
PRJ-2021-303-SOV-13,PRJ-2021-303,Nashville Unified School District - HVAC Modernization,13,"Testing, Adjusting & Balancing (TAB)",257300,150700,0,341000,53388.66999999997,626.0,0.0,53388.66999999997,251700,97.8,497500.0,0,79.25,-64.57,
PRJ-2019-081-SOV-01,PRJ-2019-081,Indianapolis Surgery Center - Climate Control,1,General Conditions & Project Management,3497900,2238500,1458000,3696500,724895.1599999986,8432.0,0.0,724895.1599999986,3497900,100.0,4659000.0,0,79.28,-67.62,-100.0
PRJ-2020-227-SOV-01,PRJ-2020-227,Phoenix Mixed-Use Tower - Mechanical,1,General Conditions & Project Management,2066000,1325700,785000,2110700,428097.3400000005,5032.0,0.0,428097.3400000005,2066000,100.0,1563300.0,0,79.28,-67.71,-100.0
PRJ-2020-174-SOV-13,PRJ-2020-174,Louisville Cloud Campus Phase 1 - Cooling,13,"Testing, Adjusting & Balancing (TAB)",293100,187400,0,427700,60553.029999999955,722.0,0.0,60553.029999999955,286100,97.6,1364300.0,0,79.34,-67.69,
PRJ-2022-352-SOV-15,PRJ-2022-352,Kansas City Business Center - MEP Systems,15,Closeout Documentation & Training,260900,163900,109000,272900,53913.769999999975,592.0,0.0,53913.769999999975,254900,97.7,2259500.0,0,79.34,-67.11,-100.0
PRJ-2021-317-SOV-14,PRJ-2021-317,Salt Lake City Corporate Campus - HVAC Systems,14,Startup & Commissioning Support,88800,57100,23900,81000,18348.799999999996,216.0,0.0,18348.799999999996,86300,97.2,-8600.0,0,79.34,-67.87,-100.0
PRJ-2023-386-SOV-01,PRJ-2023-386,Sacramento Regional Medical Center - HVAC Upgrade,1,General Conditions & Project Management,1171700,754300,459300,1213600,241823.93000000046,2850.0,0.0,241823.93000000046,1171700,100.0,296800.0,0,79.36,-67.94,-100.0
PRJ-2019-086-SOV-15,PRJ-2019-086,Louisville Regional Medical Center - HVAC Upgrade,15,Closeout Documentation & Training,160900,117500,68000,185500,33205.12999999998,376.0,0.0,33205.12999999998,157400,97.8,2154200.0,0,79.36,-71.74,-100.0
PRJ-2020-217-SOV-13,PRJ-2020-217,Boston Corporate Campus - HVAC Systems,13,"Testing, Adjusting & Balancing (TAB)",114300,78100,0,171500,23581.090000000004,300.0,0.0,23581.090000000004,111700,97.7,273300.0,0,79.37,-69.81,
PRJ-2022-359-SOV-01,PRJ-2022-359,Kansas City Cloud Campus Phase 1 - Cooling,1,General Conditions & Project Management,722300,423600,172000,595600,149018.35000000015,1724.0,0.0,149018.35000000015,722200,100.0,632800.0,0,79.37,-64.82,-100.0
PRJ-2022-357-SOV-15,PRJ-2022-357,Chicago Corporate Campus - HVAC Systems,15,Closeout Documentation & Training,149800,94200,44000,138200,30835.95999999999,404.0,0.0,30835.95999999999,146000,97.5,393400.0,0,79.42,-67.27,-100.0
PRJ-2022-358-SOV-13,PRJ-2022-358,Denver High School - New Construction,13,"Testing, Adjusting & Balancing (TAB)",204100,143400,0,305300,41985.229999999974,518.0,0.0,41985.229999999974,199700,97.8,471800.0,0,79.43,-70.72,
PRJ-2019-138-SOV-14,PRJ-2019-138,Albuquerque Elementary Campus - Climate Systems,14,Startup & Commissioning Support,262300,174200,79500,253700,53903.319999999956,638.0,0.0,53903.319999999956,256300,97.7,2613700.0,0,79.45,-69.06,-100.0
PRJ-2018-047-SOV-15,PRJ-2018-047,Oklahoma City Office Park - Core & Shell MEP,15,Closeout Documentation & Training,141600,88300,56900,145200,29082.59999999999,354.0,0.0,29082.59999999999,138600,97.9,668500.0,0,79.46,-67.06,-100.0
PRJ-2020-236-SOV-02,PRJ-2020-236,Denver Regional Medical Center - HVAC Upgrade,2,Submittals & Engineering,369300,236300,119100,355400,75821.28999999996,856.0,0.0,75821.28999999996,369300,100.0,1315400.0,0,79.47,-67.91,-100.0
PRJ-2022-365-SOV-01,PRJ-2022-365,Richmond Apartment Complex - MEP,1,General Conditions & Project Management,1264600,867100,444000,1311100,259654.0100000001,2996.0,0.0,259654.0100000001,1264600,100.0,1569300.0,0,79.47,-70.05,-100.0
PRJ-2019-130-SOV-14,PRJ-2019-130,Columbus Senior Living - HVAC Upgrade,14,Startup & Commissioning Support,159800,93000,62900,155900,32725.279999999984,374.0,0.0,32725.279999999984,156300,97.8,1564200.0,0,79.52,-64.81,-100.0
PRJ-2021-268-SOV-13,PRJ-2021-268,Raleigh Unified School District - HVAC Modernization,13,"Testing, Adjusting & Balancing (TAB)",92100,48100,0,117000,18831.600000000002,218.0,0.0,18831.600000000002,90100,97.8,69300.0,0,79.55,-60.85,
PRJ-2022-375-SOV-14,PRJ-2022-375,Pittsburgh Mixed-Income Housing - Climate Control,14,Startup & Commissioning Support,298900,206200,101400,307600,60927.59999999998,648.0,0.0,60927.59999999998,291900,97.7,2024700.0,0,79.62,-70.45,-100.0
PRJ-2024-002-SOV-02,PRJ-2024-002,Riverside Office Tower - Core & Shell MEP,2,Submittals & Engineering,1003300,642700,367600,1010300,204407.48000000053,2362.0,0.0,204407.48000000053,1003300,100.0,6338600.0,0,79.63,-68.2,-100.0
PRJ-2018-018-SOV-13,PRJ-2018-018,Las Vegas Unified School District - HVAC Modernization,13,"Testing, Adjusting & Balancing (TAB)",226100,152500,0,337800,46056.20999999996,526.0,0.0,46056.20999999996,220900,97.7,520700.0,0,79.63,-69.8,
PRJ-2020-168-SOV-02,PRJ-2020-168,Cincinnati High School - New Construction,2,Submittals & Engineering,254900,152000,81800,233800,51845.13999999997,604.0,0.0,51845.13999999997,254900,100.0,339900.0,0,79.66,-65.89,-100.0
PRJ-2019-111-SOV-13,PRJ-2019-111,Louisville Surgery Center - Climate Control,13,"Testing, Adjusting & Balancing (TAB)",241000,181100,0,375300,48993.04999999998,578.0,0.0,48993.04999999998,235500,97.7,763200.0,0,79.67,-72.95,
PRJ-2020-208-SOV-15,PRJ-2020-208,Louisville High School - New Construction,15,Closeout Documentation & Training,230500,142900,86100,229000,46816.91999999997,550.0,0.0,46816.91999999997,225500,97.8,1182500.0,0,79.69,-67.24,-100.0
PRJ-2018-009-SOV-01,PRJ-2018-009,Houston Edge Data Center - Thermal Management,1,General Conditions & Project Management,1221900,716700,514900,1231600,248053.5900000003,2928.0,0.0,248053.5900000003,1221900,100.0,427800.0,0,79.7,-65.39,-100.0
PRJ-2019-157-SOV-14,PRJ-2019-157,Portland Office Park - Core & Shell MEP,14,Startup & Commissioning Support,146400,82100,37500,119600,29679.37999999999,346.0,0.0,29679.37999999999,143100,97.7,1068700.0,0,79.73,-63.85,-100.0
PRJ-2018-031-SOV-02,PRJ-2018-031,Kansas City Surgery Center - Climate Control,2,Submittals & Engineering,1010400,756300,334200,1090500,204764.72000000026,2368.0,0.0,204764.72000000026,1010400,100.0,2347700.0,0,79.73,-72.93,-100.0
PRJ-2019-085-SOV-13,PRJ-2019-085,Louisville Residential Tower - HVAC Systems,13,"Testing, Adjusting & Balancing (TAB)",175500,96400,0,228500,35349.34999999998,402.0,0.0,35349.34999999998,171000,97.4,662600.0,0,79.86,-63.33,
PRJ-2021-288-SOV-13,PRJ-2021-288,Indianapolis Unified School District - HVAC Modernization,13,"Testing, Adjusting & Balancing (TAB)",251700,187300,0,393800,50676.02999999998,574.0,0.0,50676.02999999998,246000,97.7,925600.0,0,79.87,-72.94,
PRJ-2019-098-SOV-14,PRJ-2019-098,Baltimore Unified School District - HVAC Modernization,14,Startup & Commissioning Support,176400,125300,62600,187900,35467.77,406.0,0.0,35467.77,172200,97.6,766000.0,0,79.89,-71.69,-100.0
PRJ-2020-210-SOV-01,PRJ-2020-210,Boston Apartment Complex - MEP,1,General Conditions & Project Management,1109700,794900,397500,1192400,222973.2200000002,2514.0,0.0,222973.2200000002,1109700,100.0,692700.0,0,79.91,-71.95,-100.0
PRJ-2019-085-SOV-14,PRJ-2019-085,Louisville Residential Tower - HVAC Systems,14,Startup & Commissioning Support,172200,110300,68000,178300,34506.96999999998,408.0,0.0,34506.96999999998,168000,97.6,662600.0,0,79.96,-68.72,-100.0
PRJ-2021-290-SOV-02,PRJ-2021-290,Phoenix Mixed-Income Housing - Climate Control,2,Submittals & Engineering,590000,337000,242000,579000,117838.81000000017,1338.0,0.0,117838.81000000017,590000,100.0,1953200.0,0,80.03,-65.03,-100.0
PRJ-2022-336-SOV-01,PRJ-2022-336,Cincinnati Medical Campus - New HVAC Installation,1,General Conditions & Project Management,1307700,872700,396700,1269400,261178.75000000023,3028.0,0.0,261178.75000000023,1307700,100.0,2166600.0,0,80.03,-70.07,-100.0
PRJ-2022-360-SOV-14,PRJ-2022-360,Denver Senior Living - HVAC Upgrade,14,Startup & Commissioning Support,219800,129700,88400,218100,43634.49999999997,486.0,0.0,43634.49999999997,215200,97.9,932400.0,0,80.15,-66.36,-100.0
PRJ-2019-098-SOV-13,PRJ-2019-098,Baltimore Unified School District - HVAC Modernization,13,"Testing, Adjusting & Balancing (TAB)",228300,165800,0,357100,45261.31999999999,524.0,0.0,45261.31999999999,223200,97.8,766000.0,0,80.17,-72.7,
PRJ-2021-272-SOV-13,PRJ-2021-272,Denver Business Center - MEP Systems,13,"Testing, Adjusting & Balancing (TAB)",93200,60600,0,129200,18463.140000000003,218.0,0.0,18463.140000000003,90900,97.5,160500.0,0,80.19,-69.53,
PRJ-2019-146-SOV-15,PRJ-2019-146,Denver Hospital - Mechanical Systems Renovation,15,Closeout Documentation & Training,135500,78800,35500,114300,26823.81999999999,314.0,0.0,26823.81999999999,131900,97.3,409600.0,0,80.2,-65.96,-100.0
PRJ-2021-313-SOV-14,PRJ-2021-313,Louisville Middle School - HVAC Systems,14,Startup & Commissioning Support,116100,82800,29700,112500,22977.849999999995,258.0,0.0,22977.849999999995,113200,97.5,332500.0,0,80.21,-72.25,-100.0
