sov_line_id,project_id,project_name,line_number,description,actual_hours,pct_complete,approved_co_value,pending_cos,actual_labor_cost_y,actual_material_cost_y,total_actual_cost_y,scheduled_value_y,total_budget_y,budgeted_material_y,budgeted_labor_y,total_billed_y,LaborCost,Variance,Budget Coverage,realized_margin_pct_y,labor_variance_pct_y,material_variance_pct_y
PRJ-2018-035-SOV-15,PRJ-2018-035,Indianapolis Apartment Complex - MEP,15,Closeout Documentation & Training,296.0,97.4,1522600.0,0,1318483.530000001,5156936.08,6475419.610000001,11962000,12295000,2585900,6075100,11876100,1318483.530000001,-5819580.389999999,1.0278381541548236,45.86674795184751,-78.29692465967636,99.42519354963456
PRJ-2018-069-SOV-02,PRJ-2018-069,Boston Colocation Facility - HVAC,2,Submittals & Engineering,1198.0,100.0,2706100.0,0,1394938.5500000012,6681003.95,8075942.500000001,15603000,16352900,3677000,8106000,15508700,1394938.5500000012,-8276957.499999999,1.0480612702685381,48.24109145677113,-82.79128361707376,81.6971430514006
PRJ-2023-390-SOV-14,PRJ-2023-390,Louisville Apartment Complex - MEP,14,Startup & Commissioning Support,542.0,97.9,1273300.0,0,3051256.2300000032,4140333.1,7191589.330000004,9884000,10486900,2188400,5158100,9814800,3051256.2300000032,-3295310.669999996,1.0609975718332658,27.24009176446779,-40.84534557298224,89.19453025041126
PRJ-2020-198-SOV-15,PRJ-2020-198,Minneapolis Elementary Campus - Climate Systems,15,Closeout Documentation & Training,358.0,97.5,1292400.0,0,1500558.610000001,4776302.14,6276860.750000001,10617000,11396200,2439500,5603100,10548500,1500558.610000001,-5119339.249999999,1.0733917302439484,40.87914900631063,-73.21913565704698,95.79020864931337
PRJ-2021-244-SOV-15,PRJ-2021-244,Minneapolis Colocation Facility - HVAC,15,Closeout Documentation & Training,408.0,97.8,799800.0,0,1976544.9200000013,5682267.109999999,7658812.030000002,13475000,13659200,2820600,6909200,13381900,1976544.9200000013,-6000387.969999998,1.013669758812616,43.16280497217067,-71.39256469634687,101.45597071545058
PRJ-2018-076-SOV-15,PRJ-2018-076,Pittsburgh Surgery Center - Climate Control,15,Closeout Documentation & Training,472.0,97.7,1411100.0,0,2161405.420000002,7122427.529999999,9283832.950000001,16224000,16781000,3666100,8459300,16121600,2161405.420000002,-7497167.049999999,1.0343318540433926,42.777163769723856,-74.44935845755558,94.27804833474262
PRJ-2021-310-SOV-02,PRJ-2021-310,Las Vegas Senior Living - HVAC Upgrade,2,Submittals & Engineering,988.0,100.0,1952600.0,0,1258807.5900000005,9790589.82,11049397.41,22291000,22021800,4085600,10518800,22123000,1258807.5900000005,-10972402.59,0.9879233771477278,50.43112731595711,-88.03278330227783,139.63652388878012
PRJ-2019-125-SOV-14,PRJ-2019-125,Boston Mixed-Income Housing - Climate Control,14,Startup & Commissioning Support,608.0,97.9,1381700.0,0,3609036.7900000033,5867693.67,9476730.460000003,14385000,14917100,3453600,7347500,14284500,3609036.7900000033,-5440369.539999997,1.0369899200556134,34.12074758428917,-50.880751412044866,69.90078961084086
PRJ-2021-264-SOV-15,PRJ-2021-264,Boston Edge Data Center - Thermal Management,15,Closeout Documentation & Training,798.0,97.8,2340900.0,0,4034718.570000002,9042066.22,13076784.790000003,19784000,21265000,4245500,10453700,19658000,4034718.570000002,-8188215.209999997,1.0748584714921148,33.90222002628385,-61.40391851688874,112.98000753739255
PRJ-2020-200-SOV-13,PRJ-2020-200,Boston Senior Living - HVAC Upgrade,13,"Testing, Adjusting & Balancing (TAB)",354.0,97.5,690500.0,0,1189294.6600000006,1812070.17,3001364.8300000005,4488000,4809300,968000,2436600,4456400,1189294.6600000006,-1807935.1699999995,1.071590909090909,33.124669563279845,-51.19040219978657,87.19733161157023
PRJ-2021-287-SOV-15,PRJ-2021-287,Minneapolis Corporate Campus - HVAC Systems,15,Closeout Documentation & Training,352.0,97.6,85300.0,0,1090014.0300000003,3950247.98,5040262.010000001,9202000,8471200,1688800,4154300,9128200,1090014.0300000003,-3430937.9899999993,0.9205824820691154,45.22645066289937,-73.76178826757817,133.90857295120796
PRJ-2019-081-SOV-02,PRJ-2019-081,Indianapolis Surgery Center - Climate Control,2,Submittals & Engineering,2954.0,100.0,4659000.0,0,3957554.790000002,23361773.84,27319328.630000003,52999000,54044600,10865700,26472400,52698400,3957554.790000002,-26725271.369999997,1.0197286741259268,48.45312434196871,-85.05026068660189,115.00477502599924
PRJ-2018-022-SOV-02,PRJ-2018-022,Tampa Office Park - Core & Shell MEP,2,Submittals & Engineering,1788.0,100.0,4652700.0,0,2241230.910000003,14584040.84,16825271.750000004,33663000,33156300,6661400,15808200,33459400,2241230.910000003,-16331028.249999996,0.9849478656091257,50.01850176751922,-85.82235226021936,118.93357012039512
PRJ-2018-034-SOV-14,PRJ-2018-034,Boston Colocation Facility - HVAC,14,Startup & Commissioning Support,864.0,97.8,1725300.0,0,4147761.5100000063,7644104.26,11791865.770000005,18213000,17084900,3627200,8521000,18102300,4147761.5100000063,-5293034.229999995,0.9380607258551584,35.25577461154118,-51.32306642412855,110.74394188354653
PRJ-2018-031-SOV-01,PRJ-2018-031,Kansas City Surgery Center - Climate Control,1,General Conditions & Project Management,6108.0,100.0,2347700.0,0,3026545.120000004,16939664.79,19966209.910000004,40498000,41066500,8201000,20041600,40227400,3026545.120000004,-21100290.089999996,1.0140377302582844,50.698281618845364,-84.89868513491935,106.55608815998048
PRJ-2019-097-SOV-13,PRJ-2019-097,Cincinnati Mixed-Use Tower - Mechanical,13,"Testing, Adjusting & Balancing (TAB)",462.0,97.9,931800.0,0,1403924.2000000011,3496819.73,4900743.930000001,8337000,8422900,1704900,4238200,8287400,1403924.2000000011,-3522156.0699999994,1.010303466474751,41.21693738754947,-66.87451748383745,105.10409584139833
PRJ-2021-299-SOV-13,PRJ-2021-299,Boston Colocation Facility - HVAC,13,"Testing, Adjusting & Balancing (TAB)",446.0,97.8,852800.0,0,1813333.8000000012,3544362.96,5357696.760000001,8616000,9611800,1886200,4959400,8553300,1813333.8000000012,-4254103.239999999,1.1155756731662023,37.81688997214484,-63.43642779368469,87.91024069557841
PRJ-2018-023-SOV-14,PRJ-2018-023,Richmond High School - New Construction,14,Startup & Commissioning Support,468.0,97.6,770800.0,0,2175563.170000002,3780012.01,5955575.180000002,8862000,9158800,1817200,4431300,8806000,2175563.170000002,-3203224.8199999984,1.0334913112164297,32.79648860302413,-50.90462911560938,108.01298756328417
PRJ-2020-202-SOV-15,PRJ-2020-202,Salt Lake City Corporate Campus - HVAC Systems,15,Closeout Documentation & Training,656.0,97.9,6492200.0,0,3993433.300000003,11383361.31,15376794.610000003,27217000,25099200,5284700,12669100,27043300,3993433.300000003,-9722405.389999997,0.9221883381709961,43.502977514053704,-68.47895035953617,115.40222358885084
PRJ-2020-230-SOV-14,PRJ-2020-230,Atlanta Residential Tower - HVAC Systems,14,Startup & Commissioning Support,314.0,97.6,244300.0,0,1220790.7000000007,3004351.42,4225142.120000001,6912000,7411300,1464200,3744700,6856000,1220790.7000000007,-3186157.879999999,1.0722366898148148,38.87236516203702,-67.39950596843536,105.18722988662749
PRJ-2018-024-SOV-01,PRJ-2018-024,Raleigh Edge Data Center - Thermal Management,1,General Conditions & Project Management,3476.0,100.0,3171100.0,0,1491928.3400000008,8709924.469999999,10201852.81,20604000,22084500,4481900,10943000,20454900,1491928.3400000008,-11882647.19,1.0718549796156087,50.486057027761596,-86.36636808918944,94.33553782993816
PRJ-2020-238-SOV-15,PRJ-2020-238,Nashville Middle School - HVAC Systems,15,Closeout Documentation & Training,320.0,97.7,645000.0,0,1421182.7700000012,4009757.58,5430940.3500000015,9628000,9416200,1784100,4747400,9570000,1421182.7700000012,-3985259.6499999985,0.9780016618196926,43.592227357706676,-70.06397670303743,124.7495981166975
PRJ-2023-398-SOV-13,PRJ-2023-398,Denver Middle School - HVAC Systems,13,"Testing, Adjusting & Balancing (TAB)",488.0,97.8,886700.0,0,1824668.0400000014,3014917.41,4839585.450000001,7209000,6734900,1387700,3404200,7156000,1824668.0400000014,-1895314.5499999989,0.9342349840477181,32.867451102788166,-46.39950531696136,117.26002810405708
PRJ-2020-231-SOV-13,PRJ-2020-231,Houston Medical Campus - New HVAC Installation,13,"Testing, Adjusting & Balancing (TAB)",508.0,97.9,2076500.0,0,2734648.8000000035,4862181.07,7596829.870000004,11391000,11096200,1976800,5563200,11314300,2734648.8000000035,-3499370.129999996,0.9741199192344834,33.308490299359114,-50.84396031061254,145.96221519627684
PRJ-2018-023-SOV-13,PRJ-2018-023,Richmond High School - New Construction,13,"Testing, Adjusting & Balancing (TAB)",582.0,97.6,770800.0,0,2175563.170000002,3780012.01,5955575.180000002,8862000,9158800,1817200,4431300,8806000,2175563.170000002,-3203224.8199999984,1.0334913112164297,32.79648860302413,-50.90462911560938,108.01298756328417
PRJ-2020-207-SOV-14,PRJ-2020-207,Salt Lake City Office Park - Core & Shell MEP,14,Startup & Commissioning Support,226.0,97.7,157800.0,0,1076098.0900000005,1721081.4300000002,2797179.5200000005,3989000,4088200,766000,2036100,3955900,1076098.0900000005,-1291020.4799999995,1.0248683880671847,29.877675607921773,-47.149055056234936,124.68425979112274
PRJ-2020-234-SOV-01,PRJ-2020-234,Pittsburgh Cloud Campus Phase 1 - Cooling,1,General Conditions & Project Management,2766.0,100.0,1021800.0,0,1315172.2800000007,8206695.42,9521867.700000001,18348000,18567700,3707900,9012800,18210200,1315172.2800000007,-9045832.299999999,1.011974057117942,48.104056572923476,-85.40772812000709,121.33000943930527
PRJ-2019-126-SOV-01,PRJ-2019-126,Cincinnati Surgery Center - Climate Control,1,General Conditions & Project Management,6020.0,100.0,10305700.0,0,3054055.7600000026,18824319.67,21878375.430000003,42999000,40548700,8478700,20086600,42722900,3054055.7600000026,-18670324.569999997,0.9430149538361358,49.11887385753156,-84.79555644061215,122.01893769091963
PRJ-2021-291-SOV-02,PRJ-2021-291,Columbus Hospital - Mechanical Systems Renovation,2,Submittals & Engineering,2062.0,100.0,2255400.0,0,2700798.470000002,10387673.17,13088471.640000002,26365000,28154700,6198400,14448200,26172700,2700798.470000002,-15066228.359999998,1.0678816612933815,50.356640849611225,-81.30702461206238,67.58636373902942
PRJ-2019-104-SOV-01,PRJ-2019-104,Atlanta Edge Data Center - Thermal Management,1,General Conditions & Project Management,2626.0,100.0,1026700.0,0,1111746.4000000004,5792295.6,6904042.0,14396000,15640300,3393800,7984700,14265200,1111746.4000000004,-8736258.0,1.0864337315921089,52.04194220616838,-86.07654138539958,70.67286227827213
PRJ-2021-284-SOV-14,PRJ-2021-284,Richmond Cloud Campus Phase 1 - Cooling,14,Startup & Commissioning Support,336.0,97.4,90900.0,0,1600905.6000000017,2876719.4899999998,4477625.090000002,6507000,6045000,1205600,2912500,6462000,1600905.6000000017,-1567374.9099999983,0.9289995389580452,31.18756585215919,-45.033284120171615,138.61309638354345
PRJ-2019-148-SOV-14,PRJ-2019-148,Las Vegas Middle School - HVAC Systems,14,Startup & Commissioning Support,464.0,97.7,645600.0,0,1818597.2900000017,3307632.68,5126229.970000002,7547000,7582400,1461200,3623500,7496600,1818597.2900000017,-2456170.0299999984,1.0046906055386247,32.07592460580361,-49.811031047329884,126.36413085135507
PRJ-2021-254-SOV-14,PRJ-2021-254,Baltimore Edge Data Center - Thermal Management,14,Startup & Commissioning Support,406.0,97.9,608400.0,0,1743117.7300000016,2970412.47,4713530.200000001,7049000,7059100,1555900,3386300,6997700,1743117.7300000016,-2345569.799999999,1.0014328273513973,33.131930770322015,-48.524415143371776,90.9128138055145
PRJ-2023-397-SOV-02,PRJ-2023-397,Sacramento Corporate Campus - HVAC Systems,2,Submittals & Engineering,1514.0,100.0,3012800.0,0,1943714.970000002,10267673.93,12211388.900000002,24152000,23206300,4422900,11344500,24004100,1943714.970000002,-10994911.099999998,0.9608438224577674,49.43942986088108,-82.86645537485123,132.1480008591648
PRJ-2018-068-SOV-14,PRJ-2018-068,Tampa Unified School District - HVAC Modernization,14,Startup & Commissioning Support,456.0,97.7,356900.0,0,2376305.880000002,3481151.53,5857457.410000002,8544000,9076600,1789200,4653200,8484600,2376305.880000002,-3219142.589999998,1.0623361423220974,31.443616455992483,-48.93179145534251,94.56469539458975
PRJ-2018-038-SOV-15,PRJ-2018-038,Columbus Unified School District - HVAC Modernization,15,Closeout Documentation & Training,280.0,97.6,874900.0,0,1189964.7600000005,4334336.01,5524300.7700000005,10084000,10804400,2257200,5512200,10013100,1189964.7600000005,-5280099.2299999995,1.0714399047996828,45.21716808806029,-78.41216283879393,92.02268341307814
PRJ-2020-196-SOV-02,PRJ-2020-196,Baltimore Surgery Center - Climate Control,2,Submittals & Engineering,2412.0,100.0,4798500.0,0,3202449.810000002,15395311.36,18597761.17,35312000,34991900,6229100,17120200,35071200,3202449.810000002,-16394138.829999998,0.9909350928862709,47.333027950838236,-81.29432010140067,147.1514562296319
PRJ-2021-309-SOV-15,PRJ-2021-309,Portland Colocation Facility - HVAC,15,Closeout Documentation & Training,638.0,97.8,3112900.0,0,3936480.2100000023,9966718.74,13903198.950000001,22317000,24307000,4983000,11632600,22186200,3936480.2100000023,-10403801.049999999,1.0891696912667472,37.70130864363489,-66.1599280470402,100.01442384105961
PRJ-2023-386-SOV-02,PRJ-2023-386,Sacramento Regional Medical Center - HVAC Upgrade,2,Submittals & Engineering,1068.0,100.0,296800.0,0,1318175.6800000009,6219878.68,7538054.360000001,14714000,13847700,2785700,6638200,14613200,1318175.6800000009,-6309645.639999999,0.9411240994970776,48.769509582710334,-80.14257358922599,123.27884122482678
PRJ-2020-240-SOV-13,PRJ-2020-240,Atlanta Residential Tower - HVAC Systems,13,"Testing, Adjusting & Balancing (TAB)",498.0,97.8,1267200.0,0,2772306.290000003,3737638.19,6509944.480000003,8580000,8700200,1951200,4325600,8519500,2772306.290000003,-2190255.5199999968,1.014009324009324,24.126521212121173,-35.90932379323093,91.55587279622796
PRJ-2018-060-SOV-15,PRJ-2018-060,Boston Apartment Complex - MEP,15,Closeout Documentation & Training,240.0,97.8,258700.0,0,947925.4600000001,5242988.79,6190914.25,12239000,12220700,2302900,6101000,12148300,947925.4600000001,-6029785.75,0.9985047798022715,49.416502573739685,-84.46278544500902,127.66897346823572
PRJ-2021-277-SOV-02,PRJ-2021-277,Houston Business Center - MEP Systems,2,Submittals & Engineering,726.0,100.0,703500.0,0,910688.7900000002,5152762.1,6063450.89,11417000,10896300,2362900,5203000,11330400,910688.7900000002,-4832849.11,0.9543925724796356,46.891031882280814,-82.49685200845666,118.06941047018493
PRJ-2021-305-SOV-13,PRJ-2021-305,Albuquerque Senior Living - HVAC Upgrade,13,"Testing, Adjusting & Balancing (TAB)",574.0,97.8,1490600.0,0,3007357.2100000023,3288110.63,6295467.840000003,7776000,7806400,1576900,3930900,7723100,3007357.2100000023,-1510932.1599999974,1.0039094650205762,19.039765432098733,-23.494436134218567,108.51738410806011
PRJ-2018-010-SOV-01,PRJ-2018-010,San Antonio Mixed-Income Housing - Climate Control,1,General Conditions & Project Management,2060.0,100.0,408000.0,0,900354.64,5497034.04,6397388.68,12617000,12070100,2396900,5991100,12518600,900354.64,-5672711.32,0.9566537211698503,49.295484822065475,-84.97179749962444,129.33931494847513
PRJ-2020-215-SOV-02,PRJ-2020-215,Phoenix Residential Tower - HVAC Systems,2,Submittals & Engineering,1926.0,100.0,3185300.0,0,2981241.1600000034,11059990.1,14041231.260000002,25173000,25522100,5104500,12563300,25024200,2981241.1600000034,-11480868.739999998,1.0138680332101855,44.22106518889286,-76.2702382335851,116.67137035948672
PRJ-2022-337-SOV-01,PRJ-2022-337,Oklahoma City Corporate Campus - HVAC Systems,1,General Conditions & Project Management,3928.0,100.0,3835300.0,0,1746564.4600000011,10508846.57,12255411.030000001,24013000,24060200,5007800,11374200,23843100,1746564.4600000011,-11804788.969999999,1.001965601965602,48.96343218256777,-84.64450721809006,109.84956607692
PRJ-2020-171-SOV-15,PRJ-2020-171,Las Vegas Surgery Center - Climate Control,15,Closeout Documentation & Training,190.0,97.4,152100.0,0,652180.6399999999,2137299.43,2789480.07,5525000,5280100,1048700,2747000,5483200,652180.6399999999,-2490619.93,0.9556742081447964,49.51167294117647,-76.25844048052421,103.80465624106037
PRJ-2018-020-SOV-13,PRJ-2018-020,Chicago Mixed-Income Housing - Climate Control,13,"Testing, Adjusting & Balancing (TAB)",540.0,97.7,1441500.0,0,2198480.990000002,3631145.49,5829626.480000002,8195000,8370800,1791700,4180600,8134400,2198480.990000002,-2541173.5199999977,1.0214521049420378,28.86361830384378,-47.4123094771085,102.66481498018642
PRJ-2023-385-SOV-13,PRJ-2023-385,Houston Senior Living - HVAC Upgrade,13,"Testing, Adjusting & Balancing (TAB)",506.0,97.8,1506500.0,0,2149642.380000002,4918183.72,7067826.100000002,11398000,12526400,2625200,6366900,11325900,2149642.380000002,-5458573.899999998,1.0989998245306194,37.99064660466747,-66.23722093954669,87.34510589669358
PRJ-2021-255-SOV-02,PRJ-2021-255,Louisville Apartment Complex - MEP,2,Submittals & Engineering,846.0,100.0,254200.0,0,1112060.9400000002,4513754.340000001,5625815.28,10826000,10173300,2111200,4958900,10746400,1112060.9400000002,-4547484.72,0.9397099575096989,48.03422058008498,-77.57444312246666,113.8004139825692
PRJ-2023-398-SOV-14,PRJ-2023-398,Denver Middle School - HVAC Systems,14,Startup & Commissioning Support,424.0,97.7,886700.0,0,1824668.0400000014,3014917.41,4839585.450000001,7209000,6734900,1387700,3404200,7156000,1824668.0400000014,-1895314.5499999989,0.9342349840477181,32.867451102788166,-46.39950531696136,117.26002810405708
PRJ-2018-073-SOV-15,PRJ-2018-073,Minneapolis Middle School - HVAC Systems,15,Closeout Documentation & Training,154.0,97.5,350400.0,0,658040.86,2268813.65,2926854.51,5550000,5668300,1107500,2810300,5505200,658040.86,-2741445.49,1.0213153153153154,47.26388270270271,-76.58467565740314,104.85902031602707
PRJ-2021-251-SOV-02,PRJ-2021-251,Raleigh Surgery Center - Climate Control,2,Submittals & Engineering,2352.0,100.0,5910500.0,0,3254276.460000002,15987069.04,19241345.5,37123000,34123900,6815200,16666600,36898000,3254276.460000002,-14882554.5,0.9192118093904049,48.16866767233252,-80.47426313705253,134.57960206597016
PRJ-2020-239-SOV-01,PRJ-2020-239,Nashville Edge Data Center - Thermal Management,1,General Conditions & Project Management,4154.0,100.0,4660800.0,0,2122398.820000001,10529452.64,12651851.46,25204000,25594600,5182100,13052000,24992900,2122398.820000001,-12942748.54,1.0154975400730042,49.80220814156483,-83.73889963224028,103.18891260299881
PRJ-2019-092-SOV-15,PRJ-2019-092,Raleigh Corporate Campus - HVAC Systems,15,Closeout Documentation & Training,400.0,97.5,796400.0,0,1519507.6900000016,6110937.399999999,7630445.090000002,13785000,13402500,2829100,6528200,13685000,1519507.6900000016,-5772054.909999998,0.9722524483133841,44.64675306492563,-76.72394090254586,116.00287724011167
PRJ-2021-316-SOV-02,PRJ-2021-316,Portland Medical Campus - New HVAC Installation,2,Submittals & Engineering,1620.0,100.0,2062100.0,0,2036453.9400000023,12912262.33,14948716.270000001,32547000,29524100,6091200,15386700,32331600,2036453.9400000023,-14575383.729999999,0.9071220081727963,54.07037124773404,-86.76484275380685,111.98224208694509
PRJ-2021-299-SOV-14,PRJ-2021-299,Boston Colocation Facility - HVAC,14,Startup & Commissioning Support,480.0,97.6,852800.0,0,1813333.8000000012,3544362.96,5357696.760000001,8616000,9611800,1886200,4959400,8553300,1813333.8000000012,-4254103.239999999,1.1155756731662023,37.81688997214484,-63.43642779368469,87.91024069557841
PRJ-2019-112-SOV-15,PRJ-2019-112,Atlanta Mixed-Use Tower - Mechanical,15,Closeout Documentation & Training,246.0,97.8,687100.0,0,1303750.9400000009,4388910.71,5692661.65,10030000,10027100,2271800,5074600,9951700,1303750.9400000009,-4334438.35,0.9997108673978066,43.24365254237288,-74.30830134394827,93.19089312439475
PRJ-2020-204-SOV-01,PRJ-2020-204,Sacramento Edge Data Center - Thermal Management,1,General Conditions & Project Management,3162.0,100.0,925800.0,0,1382817.370000001,9520741.06,10903558.430000002,22017000,22319400,4611700,10978600,21879800,1382817.370000001,-11415841.569999998,1.013734841259027,50.476638824544665,-87.40442888892936,106.44753691697207
PRJ-2021-317-SOV-13,PRJ-2021-317,Salt Lake City Corporate Campus - HVAC Systems,13,"Testing, Adjusting & Balancing (TAB)",182.0,97.1,-8600.0,0,736275.0499999999,1543895.16,2280170.21,3616000,3867700,771700,1900100,3582200,736275.0499999999,-1587529.79,1.0696073008849558,36.94219551991151,-61.25072101468345,100.06416483089282
PRJ-2022-349-SOV-15,PRJ-2022-349,Boston Data Center - Precision Cooling Systems,15,Closeout Documentation & Training,422.0,97.7,1982400.0,0,1955131.0600000022,10011832.76,11966963.820000002,22985000,22503200,4629400,10973700,22838100,1955131.0600000022,-10536236.179999998,0.9790385033717642,47.935767587557095,-82.18348360170224,116.26631442519549
PRJ-2019-100-SOV-14,PRJ-2019-100,Richmond Mixed-Income Housing - Climate Control,14,Startup & Commissioning Support,312.0,97.9,220900.0,0,1195071.060000001,2407895.52,3602966.580000001,5785000,5809200,1231100,2923200,5740000,1195071.060000001,-2206233.419999999,1.0041832324978393,37.718814520311135,-59.11771141215103,95.58894647063602
PRJ-2018-009-SOV-15,PRJ-2018-009,Houston Edge Data Center - Thermal Management,15,Closeout Documentation & Training,378.0,97.6,427800.0,0,1326554.0100000007,6003649.87,7330203.880000001,14845000,14545300,2892000,7315800,14739200,1326554.0100000007,-7215096.119999999,0.9798113843044797,50.621732030986855,-81.86727343557779,107.59508540802214
PRJ-2022-339-SOV-14,PRJ-2022-339,Pittsburgh Colocation Facility - HVAC,14,Startup & Commissioning Support,796.0,97.7,3603600.0,0,4172678.2600000007,8309729.96,12482408.22,19158000,19692300,3908600,9667500,19049700,4172678.2600000007,-7209891.779999999,1.027889132477294,34.84493047290948,-56.838083682441166,112.60118610244076
PRJ-2021-310-SOV-01,PRJ-2021-310,Las Vegas Senior Living - HVAC Upgrade,1,General Conditions & Project Management,2868.0,100.0,1952600.0,0,1258807.5900000005,9790589.82,11049397.41,22291000,22021800,4085600,10518800,22123000,1258807.5900000005,-10972402.59,0.9879233771477278,50.43112731595711,-88.03278330227783,139.63652388878012
PRJ-2018-079-SOV-15,PRJ-2018-079,Baltimore Colocation Facility - HVAC,15,Closeout Documentation & Training,418.0,97.8,2767800.0,0,1898404.6700000013,6725366.83,8623771.500000002,16064000,16790100,3279300,8154500,15943000,1898404.6700000013,-8166328.499999998,1.0452004482071713,46.31616347111553,-76.71954540437793,105.0854398804623
PRJ-2019-134-SOV-13,PRJ-2019-134,Minneapolis Cloud Campus Phase 1 - Cooling,13,"Testing, Adjusting & Balancing (TAB)",316.0,97.8,508700.0,0,1425065.5900000008,2345994.21,3771059.8000000007,5471000,5803300,1258100,2881200,5435400,1425065.5900000008,-2032240.1999999993,1.0607384390422225,31.071836958508488,-50.539164584201,86.47120340195532
PRJ-2018-027-SOV-14,PRJ-2018-027,Albuquerque Mixed-Use Tower - Mechanical,14,Startup & Commissioning Support,636.0,97.7,2053900.0,0,3600917.800000004,6164584.28,9765502.080000004,14573000,13439400,2715000,6784600,14485200,3600917.800000004,-3673897.919999996,0.9222123104371097,32.98907513895558,-46.925127494620114,127.05651123388584
PRJ-2022-328-SOV-15,PRJ-2022-328,Richmond High School - New Construction,15,Closeout Documentation & Training,324.0,97.5,1236100.0,0,2267776.490000002,6775763.98,9043540.470000003,15085000,16640100,3045800,8255000,14984700,2267776.490000002,-7596559.5299999975,1.1030891614186278,40.04944998342722,-72.52844954572983,122.46253792107164
PRJ-2018-062-SOV-15,PRJ-2018-062,Chicago Business Center - MEP Systems,15,Closeout Documentation & Training,540.0,97.7,1796100.0,0,3191983.7300000023,8301273.45,11493257.180000002,18069000,18064500,4232300,8475700,17951800,3191983.7300000023,-6571242.819999998,0.9997509546737506,36.39240035419779,-62.33958575692861,96.14095054698392
PRJ-2019-104-SOV-02,PRJ-2019-104,Atlanta Edge Data Center - Thermal Management,2,Submittals & Engineering,788.0,100.0,1026700.0,0,1111746.4000000004,5792295.6,6904042.0,14396000,15640300,3393800,7984700,14265200,1111746.4000000004,-8736258.0,1.0864337315921089,52.04194220616838,-86.07654138539958,70.67286227827213
PRJ-2021-320-SOV-15,PRJ-2021-320,Raleigh Apartment Complex - MEP,15,Closeout Documentation & Training,766.0,97.8,2309000.0,0,4209955.080000006,9638282.33,13848237.410000004,22790000,23871200,4644400,11805900,22654700,4209955.080000006,-10022962.589999996,1.0474418604651163,39.2354655111891,-64.34024445404411,107.52481117044181
PRJ-2022-335-SOV-15,PRJ-2022-335,Louisville Mixed-Income Housing - Climate Control,15,Closeout Documentation & Training,466.0,97.9,668200.0,0,1829434.6200000013,5639602.92,7469037.540000002,12951000,13489000,3027500,6456100,12867000,1829434.6200000013,-6019962.459999998,1.041541193730214,42.328487838776915,-71.66347144560956,86.27920462427745
PRJ-2019-111-SOV-14,PRJ-2019-111,Louisville Surgery Center - Climate Control,14,Startup & Commissioning Support,440.0,97.9,763200.0,0,2087744.1200000015,4747330.03,6835074.150000001,10721000,11437000,2622400,5667200,10652700,2087744.1200000015,-4601925.849999999,1.066784814849361,36.24592715231787,-63.160923913043455,81.02997368822453
PRJ-2019-097-SOV-14,PRJ-2019-097,Cincinnati Mixed-Use Tower - Mechanical,14,Startup & Commissioning Support,354.0,97.9,931800.0,0,1403924.2000000011,3496819.73,4900743.930000001,8337000,8422900,1704900,4238200,8287400,1403924.2000000011,-3522156.0699999994,1.010303466474751,41.21693738754947,-66.87451748383745,105.10409584139833
PRJ-2022-354-SOV-02,PRJ-2022-354,Las Vegas Colocation Facility - HVAC,2,Submittals & Engineering,844.0,100.0,851000.0,0,1166716.3700000003,4997567.65,6164284.0200000005,11352000,10877300,2274000,5295600,11265900,1166716.3700000003,-4713015.9799999995,0.9581835799859055,45.69869608879492,-77.96819302817433,119.76990545294638
PRJ-2022-323-SOV-15,PRJ-2022-323,Indianapolis Unified School District - HVAC Modernization,15,Closeout Documentation & Training,208.0,97.2,801800.0,0,1092075.2500000005,2810765.47,3902840.7200000007,6565000,6463100,1298100,3230900,6518400,1092075.2500000005,-2560259.2799999993,0.9844782939832445,40.55078872810357,-66.19903896747034,116.52919420691781
PRJ-2023-396-SOV-01,PRJ-2023-396,Tampa Hospital - Mechanical Systems Renovation,1,General Conditions & Project Management,2750.0,100.0,2257100.0,0,1217246.7600000007,9384689.32,10601936.08,21976000,22335900,4790900,11295000,21792300,1217246.7600000007,-11733963.92,1.0163769566800145,51.756752457226064,-89.22313625498006,95.88572752509967
PRJ-2022-323-SOV-14,PRJ-2022-323,Indianapolis Unified School District - HVAC Modernization,14,Startup & Commissioning Support,286.0,97.9,801800.0,0,1092075.2500000005,2810765.47,3902840.7200000007,6565000,6463100,1298100,3230900,6518400,1092075.2500000005,-2560259.2799999993,0.9844782939832445,40.55078872810357,-66.19903896747034,116.52919420691781
PRJ-2019-088-SOV-14,PRJ-2019-088,Oklahoma City Elementary Campus - Climate Systems,14,Startup & Commissioning Support,430.0,97.7,644700.0,0,2230029.050000002,3970915.24,6200944.290000003,9124000,9769100,1910400,4855700,9056500,2230029.050000002,-3568155.709999997,1.070703638754932,32.03699813678208,-54.07399448071334,107.85779103852597
PRJ-2020-175-SOV-15,PRJ-2020-175,Baltimore Senior Living - HVAC Upgrade,15,Closeout Documentation & Training,438.0,97.4,2693000.0,0,1638902.6600000013,9864508.23,11503410.890000002,21782000,21516300,4385900,10285100,21617900,1638902.6600000013,-10012889.109999998,0.9878018547424479,47.18845427417132,-84.06527248155096,124.91411637292234
